CUSTOMER_KEY	CUSTOMER_ID	OPERATING_REVENUE_TRAILING_365	CUSTOMER_ORDER_FIRST_PLACED_DTTM	CUSTOMER_ADDRESS_ZIP	CUSTOMER_ADDRESS_CITY	CUSTOMER_ADDRESS_STATE	name	email	password_hash	password
1515000482	23320369	5756.82583	2018-09-22 04:00:00.000	15227-1203	Pittsburgh	PA	James Hunt	hughesjordan@gmail.com	$2b$12$I325uFa0Wn1lw.CWovPZP.SK0/U7DiLgALW7blwDokMPgrURr1tHa	HO8nZXsekO%+
3923610	3354982	5753.42371	2015-02-21 00:00:00.000	37873-6234	Surgoinsville	TN	Melissa Stevens	oford@gmail.com	$2b$12$ynhuZReNPOIt0DWHtAjxLe4Ug0ZfCaWuNi0/tuPxFS0ABKO7HYYFi	w^46MahuSAAZ
53860835372	208267687	5745.42171	2022-02-07 05:00:00.000	93460-9168	SANTA YNEZ	CA	Danielle Preston	myoder@gmail.com	$2b$12$xZI7KzPZB14j3k/x6tIsUekSZerXwZLE./aLEeBUI2g39A/5Wu0O6	+)QP^sS^^V9V
50983343312	197995622	5742.52634	2022-04-03 04:00:00.000	46060-4650	NOBLESVILLE	IN	Mrs. Julie Owen MD	morrisjessica@gmail.com	$2b$12$ClZU4TBkImtu7NQ5nE0.a.zH/jnnxH8nb2IXUIy0i1jN6VstsEaq6	Yf%0VzLFJ!2H
2164755372	28920189	5738.90933	2018-01-19 05:00:00.000	53066-9405	Oconomowoc	WI	Zachary Webb	christopheroconnell@gmail.com	$2b$12$KfHOpdEZf0JT6yh5pPKMvu3unMzjcWP44tEtBzdyk094yAPCy6EdC	W!02G3bnuY!e
325250117	14606195	5724.76333	2017-03-04 05:00:00.000	44023	Chagrin Falls	OH	Gregory Doyle	anne15@gmail.com	$2b$12$V4.Zdcqc0JIM58CP/7pF6uUsNWTIwvGGufZMDU4qfKnx4UveXAlJe	PP4hMI3nP%^M
1707005506	24522165	5722.60299	2020-12-10 05:00:00.000	33619-2132	TAMPA	FL	Heather Jackson	jessica58@gmail.com	$2b$12$RTegPlsmyNdfuyw/kdv6iuLBO/hC8Y46MlJHP9TYCJX/KoDv0PC.i	$tK8rXryl1H(
486503011	16569389	5721.30906	2017-05-01 04:00:00.000	77954	CUERO	TX	William Anderson	william39@gmail.com	$2b$12$aG8v5bCIbFMrDoh/V1vEQukpcR4CEupjz1R7FyYrgYkkNCJ20C2Ry	s!Q9Wht8M3@w
8843132	6780056	5718.9532	2017-03-27 00:00:00.000	05143	Athens	VT	Katie Andersen	obrienbrett@gmail.com	$2b$12$sMCzK9mMuQUl3qTgwB0L7.5zyatEWdj376GFOEwgWuquiGAWlVhYi	p(6ToewQYOmC
6248751516	43493538	5718.18353	2018-10-02 04:00:00.000	75075-0028	PLANO	TX	Alicia Perez	betty36@gmail.com	$2b$12$HemWrdKaTzYqYpTD/lIYa.I.mfiy/.BC67EVd9zbqlvGTjf8bmlKi	J4RPp%tm(eNb
676503277	17949421	5717.3377	2017-06-02 04:00:00.000	78070-6006	SPRING BRANCH	TX	Gabriel Fletcher	simonelizabeth@gmail.com	$2b$12$EgITMrnhZfgw/Na8/AOo4uYd2BgRKoZCNlPLlYbHBiRcL9VIWmEaS	+dOM#DUhJ45%
31365001439	93770571	5714.39732	2020-04-19 04:00:00.000	21047-1328	FALLSTON	MD	Victoria Adams	emilyvazquez@gmail.com	$2b$12$u0y2Jzo0DJoTHzonti4luuIbrmpLAdvby6gi/eF7gWsqOJLdTiZSu	)@i8bzR7qbsS
1791426	178667	5713.33464	2012-06-22 00:00:00.000	34461-9649	LECANTO	FL	Jennifer Weber	brian70@gmail.com	$2b$12$9XYFvINbDMg7sGl.yj59OeybaGW8ioN.B5CR/dFyxti7uC3gVGOAe	F#@k)Ig4j$0w
1084510199	20805118	5712.36925	2017-08-14 00:00:00.000	14898-9768	Woodhull	NY	Nicholas Woods	anthony47@gmail.com	$2b$12$U9/kinHpa4qvpp2s8mILue8spVBKI.n7Aei19nb4sipctFkGGvNMu	18n)VAGb(8_L
44291365369	148280514	5708.64589	2021-06-16 00:00:00.000	32081-6085	PONTE VEDRA	FL	Thomas Kelley	george94@gmail.com	$2b$12$dST1IjOlmFxOvd9HWJFjgOPHTd111jsQP8g4gUgchyhM0Xzzq0gPW	B906xYDP^pw%
45636398615	154995671	5705.31072	2021-07-15 00:00:00.000	95215-1813	STOCKTON	CA	Megan Snow	travisking@gmail.com	$2b$12$nUVxUAWHLhC3C.JoKoMLS.HuCGIbhxysBzRPDlVXBjP7HhPwAE196	Ah1GKhxao+X#
46500354545	160024126	5704.04125	2024-02-02 00:00:00.000	13760-6236	ENDICOTT	NY	Nicholas Murphy	amy43@gmail.com	$2b$12$urk4k7Q0/RmFZ1Vja4OT5e.uPTLa1TsceYNScLP35aAkuTs2f1hv2	(1zRI7Uu)sgR
29216000936	85671634	5700.59706	2020-02-10 05:00:00.000	77316-5448	Montgomery	TX	Ruben Fisher	scottchristopher@gmail.com	$2b$12$N4WHi8DFLpgybmiENX26lOWwL5wfL8VXcxu5KWDZnsD4Rz0TfJ.sW	_dFK@aLS$u9y
8214377	5726801	5700.37476	2015-11-30 05:00:00.000	07676	Township of Washington	NJ	Christopher Clark	careyamy@gmail.com	$2b$12$J/QBbJTSb.0t.PMjh9O3gulYntRifwKlUQPefKreD7Jzg3asS6apS	!9L2p6nWylu#
403251870	15595484	5694.50175	2017-03-29 00:00:00.000	97239-3648	PORTLAND	OR	William Pearson	jeremy86@gmail.com	$2b$12$QNPVrC4GyNGoOOH.fJRcOu7jnwfO6Vr8aaovN8C1Ffcotn/4mD0mK	v39JK(EC*ssF
900958	8701569	5694.11589	2016-07-16 00:00:00.000	53213-2541	Wauwatosa	WI	John Hicks	gordonalexander@gmail.com	$2b$12$sTXxBvlGAxfsoYG13FfZgugOBVRP3h74bX5wniKJgLsMt5l0nruBO	0$)6xZlHwt!x
9040501321	48088228	5693.10072	2022-02-23 05:00:00.000	91791-4200	WEST COVINA	CA	Jennifer Williams	briangonzales@gmail.com	$2b$12$pdYT7Dd4SkPylgSm8wed2uCddNw5/cdpk0cH0yTJ9JMEYQtIUm1Wq	5h62kmNc&GMX
6790131	1061203	5692.74105	2013-11-29 05:00:00.000	95747	Roseville	CA	Eric Ellis	ritacontreras@gmail.com	$2b$12$rqckY2WSTs5ADLcILMLKz.IVJXy9g5B6g3EqGH3OG3Q3nyT6q1p5C	kX1PDx$Sse$W
4215862	4569903	5691.78418	2015-07-29 00:00:00.000	02717-1911	E Freetown	MA	Nancy Snyder	williamstevens@gmail.com	$2b$12$kWTvDbWDDVbINAuLBGAPQOQHmd/eFadf5WYQVAylWK07dssC1J4hq	1!eNlkqMrB3g
2485500008	16025790	5690.56663	2018-07-04 00:00:00.000	95640	Ione	CA	Raven Turner	cookwilliam@gmail.com	$2b$12$cfO/gjET17BUPtEEg1hiBewVjMRabtcKBfoih7RzL5qo4UODs6TdS	7_!jZPBoLVm3
823220	497207	5687.46094	2013-05-02 00:00:00.000	32428-4502	CHIPLEY	FL	Kenneth Scott	tamaramcguire@gmail.com	$2b$12$FDOVrT9PtUGbkOpsRavApe7vPuhAkxxqGa7Z7ARhXfD8mkr99s3Bm	2l*mRjDz$VMW
6003401	7468315	5685.74935	2016-04-14 04:00:00.000	79843	Marfa	TX	Katherine Phillips	perezjuan@gmail.com	$2b$12$ibl.5LAsyqfU4Ce9uqkv1.iGxAHz.HezN6yco/p1/6gdA3xCJbhVu	%E!5y$Jn0dDS
6007252762	42496333	5685.72242	2018-09-16 04:00:00.000	67208-3438	WICHITA	KS	Alan Fry	jacquelinegrant@gmail.com	$2b$12$AViIflvIdDo7Stiw3C.mQeB6BRzLPFvqUr0WUgOtPJg7MuITcG5bS	h1FGsT1F*HW#
32645252496	97216765	5685.50297	2020-10-18 00:00:00.000	48382-4625	Commerce Township	MI	Stacey Zimmerman	woodjulie@gmail.com	$2b$12$rJ93ZCLviF0rVbzKO7qdI.2.7GiaBlnlvoLIvuC/SVWTgj8nVsZBe	%7EGlFQabn5B
2667000966	32945800	5684.75416	2018-04-01 04:00:00.000	93420-5704	ARROYO GRANDE	CA	Audrey King	randall32@gmail.com	$2b$12$o6498r0du4TxLlKaYZz5aOnATMD1Zw.p7SMsQ3psZaKfHFYjbqUAq	3$dF$7FpZ_XG
3977946	3588834	5683.89225	2015-03-25 04:00:00.000	77523	Beach City	TX	Kimberly Nguyen	vicki57@gmail.com	$2b$12$v0YfnHfpAtS/hUqmoKiiOeCzdmcZ8eCRBwKevxpgFQ0xySTg9Oone	aa1c6FXiNQ%t
3892302	3081830	5683.53626	2015-01-13 00:00:00.000	15120-3138	HOMESTEAD	PA	Daniel Bowers	gardnerbrandon@gmail.com	$2b$12$fKs1D1wYay6Im/gtEFE5z.V//H1/YI8iRinTtbzhRhOS3EBnujHwe	(PnZuCMmW0GN
1194964	1138926	5681.1527	2013-12-16 00:00:00.000	27596	Youngsville	NC	Michael Butler	ashleyfranklin@gmail.com	$2b$12$5oJXKGFcV7sbQy28BEIa2.stY.7IqTCS92Ams2EgzIrYSsxAJHUiS	*p3yYjwpj+%g
1198501534	21469378	5677.74782	2017-09-22 04:00:00.000	92056-3437	OCEANSIDE	CA	Richard Ruiz DVM	williamsonsamantha@gmail.com	$2b$12$DAdUaaFQa5V5jC7aPCOxCO8Lh0y6Nw7aKd5MxjWY0Kec9WtwdT7vi	xld02B_(N_X&
1582502838	23746642	5677.21385	2017-10-25 00:00:00.000	67846-6100	Garden City	KS	Shelby Black	xschmidt@gmail.com	$2b$12$tkoakHH60SjV4diCNv7/auvKPegqNed5xZNkZ4iAgDdhaXrP1/Uuq	_2M9O#iLr$@#
2029101	9667013	5673.99359	2016-08-22 00:00:00.000	18103-3716	Allentown	PA	April Anderson	williamcarter@gmail.com	$2b$12$PgoROkpBnjWAd1CZcohr/e4tLfeR/31nUYik.VPMqtv4AIIsGrkKK	TRQh&hJX%5P7
8062773	4634738	5673.91383	2015-08-06 00:00:00.000	60625-1108	CHICAGO	IL	Mark Dominguez	chunter@gmail.com	$2b$12$tBUVcyAKeqvMYM.R5du8UeybfNrwDBl/G6UsYrleGJZye43dpfTpG	l*0m!iCqK%GG
931279	8747729	5671.94609	2016-06-30 00:00:00.000	94025	Menlo Park	CA	Bryan Bright	ysmith@gmail.com	$2b$12$27bihuqA34tfjla0HduCwO0iL0oIixYemonesXmlTWphGyEqR0owW	SC&8TEwvp2$N
99500578	12432719	5669.33162	2016-12-18 00:00:00.000	85331-4733	CAVE CREEK	AZ	Matthew Simmons	masseyrobert@gmail.com	$2b$12$fQ0Og8yEJUhrG4yF8/1xKegwxNLkCV1Br2pBI/IHP/muJW5nIMkyO	Sl$YQFwhAxC7
1119004600	20991175	5667.50052	2017-08-19 04:00:00.000	66206-1233	LEAWOOD	KS	Richard Ellison	lyonsrachel@gmail.com	$2b$12$KV9tPPEZckHsYLh5blWVbOkfONyKKALCqop27hnhbHXrz8m/z//AC	Ff*_JeIf(5Sb
3334501718	35008120	5660.19474	2018-05-07 00:00:00.000	92660-5901	NEWPORT BEACH	CA	Hannah Smith	traviscox@gmail.com	$2b$12$nonLHTgyRUTVCAnD5xPeXezqu/nXCk04yuG70i0CH5OStTqsOSyEm	gv(aJi$rj*5N
6851383	1264212	5655.19581	2014-01-19 00:00:00.000	34990-5084	PALM CITY	FL	Christopher White	qnixon@gmail.com	$2b$12$5RaUlVSuVIo5G/HjGbZwjesIFSvy7/1ae2Ey1de52fAwwUAmX/dku	sRR*PQkk!&A9
7180	22679	5653.02292	2011-10-27 04:00:00.000	33480-4231	Palm Beach	FL	Nicole Carlson	seth71@gmail.com	$2b$12$NXR1tJ.GSS54wvDON0toUOTNCAqMQbrAdzA6cw8JN0k1X5oOLRZJq	^hYH%eRi3!zN
4932002590	35733051	5652.69491	2018-10-17 00:00:00.000	02920-3300	CRANSTON	RI	Stephanie Key	hkerr@gmail.com	$2b$12$E/u7oEtuX9X.uNq0iX7tGeGVvsx5eve7dGvUtH2QsoQBD1GiqZjHG	uDB+6UYg6LfW
3793133	3127404	5651.22903	2015-01-19 05:00:00.000	59808-1630	Missoula	MT	Donald Buchanan	tyler58@gmail.com	$2b$12$kAPiPuQP3jFXqkxJ6PlWWe7YyOTcLGpHup88TtEsDfFe9AYOIQRou	5Uv20hnv$jMM
2074562	9755432	5650.12473	2016-08-22 00:00:00.000	33179-2844	Miami	FL	Eric Ingram	mbrown@gmail.com	$2b$12$YOKctPgaFA67wOw9VHjTJuz3G.cpF.69Db7DfeJTkTds2yx3NM8Ea	XH!oM5so%9F2
4094859	546750	5649.53599	2013-06-08 00:00:00.000	95747-6477	ROSEVILLE	CA	Marilyn Stout	doylechristine@gmail.com	$2b$12$Qe4Ado9EdMyNvDurSa7wGu8MVEarXeI3.NVVTefm00onYkjaxbC.e	&5yKEb(ZzpBm
3037387	2482605	5648.25039	2014-10-07 00:00:00.000	76210-0593	DENTON	TX	Mary Thomas	jonathanroberts@gmail.com	$2b$12$Fei/LFj8OCpGpzme2fL52u4sJJEAZQGBN/BlThrJMX3UCfePGVltq	I@Q8nnJq47C^
2750046	10051069	5646.57297	2016-10-06 00:00:00.000	21122-4652	Pasadena	MD	Thomas Arroyo	allison67@gmail.com	$2b$12$CDAD0oqSVMStQdGNsE.Mzu56VZbhsvYZTw3zpeuj0XkIT5Aogt.6m	9AMWZZu$!VVB
7221933	2598371	5646.09348	2014-10-27 00:00:00.000	93060-9747	Santa Paula	CA	Mary Estrada	ojackson@gmail.com	$2b$12$W2TCCpirFKWrLeIC.JL4g.o286v6jazy.StTdUjUZNe7B1UEMTZ.2	hUvWNTxi!3uU
816228	482840	5645.24006	2013-04-22 04:00:00.000	03103-7382	Manchester	NH	Danielle Nash	michael35@gmail.com	$2b$12$Vm1gwy3ftHp5OI2SZ0akauHmlILWux.Cw2fIBknLKlw9EPPl/Ei..	G5ou0gRJP&Z^
4768500064	38572261	5639.51792	2018-07-14 04:00:00.000	60047-5268	long Grove	IL	Nancy Kent	robertsethan@gmail.com	$2b$12$DO6gMK/ahLmx7R.T/dV5y.hPZ5WyvWyW.pcmtrMEh.8HmJgLTxWCu	40O(_fGR^V4y
49752857317	189108603	5627.51979	2021-11-12 05:00:00.000	11733-3746	EAST SETAUKET	NY	Brandy Cervantes	saguilar@gmail.com	$2b$12$0xfoCGRW8KCTZWZwOeJTS.ucTngXFMQ/eA9MqJv.0ZWG0M1oShhSS	K7op7HFc@1!y
2892665	10294418	5626.821	2021-05-14 00:00:00.000	32216-3131	JACKSONVILLE	FL	Colleen Silva	leslie36@gmail.com	$2b$12$L/IAem3GGz2/oytqWm3Mt.AJYnLLWWssKGXeeuPygCYTkiyrQjCp6	&45i1MOwN^bk
3044010	8455677	5619.33757	2016-06-13 04:00:00.000	85207-9101	MESA	AZ	Douglas Collins	wrobinson@gmail.com	$2b$12$JDvROkOHScTBADKaFi0E7e5RSx.Dqr.O7RIi9tt8vIVGCWDWWl3Ji	F(4@ZYMw+T!U
8802176	6437929	5617.16327	2016-01-29 05:00:00.000	75670-5338	MARSHALL	TX	Mackenzie Sheppard	xjones@gmail.com	$2b$12$.T/TQJVucZp92BFfnWyJt.py/3r238tjquTGEPJZk5wR.Iz9rQFcq	(GHKTsKL9L)x
46247384889	158597182	5614.92207	2021-08-08 04:00:00.000	60302-3206	OAK PARK	IL	Daniel Vincent	riveradonna@gmail.com	$2b$12$WKXMiIlsU1vaLodVsi8oMeN9j2t83nBZj1ZN.hTdj/h8VoMI8iVPW	W@IOf8ptFU23
28802000054	77066148	5611.90119	2020-02-12 05:00:00.000	33312-5305	FORT LAUDERDALE	FL	Michael Adams	martinjocelyn@gmail.com	$2b$12$uRULzZc7H1DM3vBaBEID4uAnwhhUUphNnYRo0Phx0lNPZpk1Pn/zW	G10FdP%$((YD
3096592	10756683	5601.89904	2016-10-14 04:00:00.000	07054	Parsippany	NJ	Robert Lewis	marshangie@gmail.com	$2b$12$HA8SGzSAksGGBc90MC/Mle.4IJz0KMTcxZwFDwyv4XCpu8QD6dwb6	+zyPVJBZ^9e+
1003501280	20329211	5600.02121	2017-08-03 04:00:00.000	33411-5301	West Palm  Beach	FL	Nathan Todd	rogersgeorge@gmail.com	$2b$12$TF.vEiRxo5rWfcVNpsYixuajlgDgX4ZUdmKcspPPAXlLHLMCOIO2u	g6O0URmY!EHq
21159750624	64394648	5599.0402	2019-06-23 00:00:00.000	73010-9394	BLANCHARD	OK	Timothy Higgins	tracyjohnson@gmail.com	$2b$12$0B9wz7x17O4tb6APpFnQF.OiFaK8M2pPd31pWgzrDo1k6lLbMuafO	QgY^1S@t6)qV
20490760904	38306258	5598.56332	2019-06-12 04:00:00.000	29910-5602	BLUFFTON	SC	George Young II	mfoster@gmail.com	$2b$12$/RndZipQ8nF3Yh0vFQmAMeIadNJhlaPMcGc96hdhY8TzPZBo8GZzm	QYk2CfZm_66X
1804754676	25297116	5597.35409	2017-11-25 05:00:00.000	48116	Brighton	MI	Maurice Thompson	tiffany66@gmail.com	$2b$12$n6VwKwCPE4Y2KlNFDBhiWeTvFAY738SWXWOwzfF6XeOwYixVjFyFy	W(hUh15SrK7V
3976934	11230474	5596.97823	2017-11-03 00:00:00.000	29651	Greer	SC	Michele Johnson	baileychristopher@gmail.com	$2b$12$hZAfOS/sYytgDKssPqH22.kdWjf0rp87M.lLvChuWc8QHINPzBHFK	_hYBA5T2X#3e
1962252825	26894320	5594.84005	2017-12-20 00:00:00.000	33156	Pinecrest	FL	Michael Stewart	alexisanderson@gmail.com	$2b$12$41JLVfbHYjwVXu4nAhM8JueSiVJQUfVymht.Z/fALw32adYjtAIxO	^0s5uiqdc81U
1317002096	22216644	5591.84473	2017-09-19 04:00:00.000	19464-2019	Pottstown	PA	Margaret Brown	zachary45@gmail.com	$2b$12$GQCsisRm9UvtDdtEiaIHQugGH9.Mt5cyazUpOlxyNnk4FX20tovVS	&S95_$BhBz_0
9873750800	49127430	5590.06282	2018-12-19 05:00:00.000	97759-9766	SISTERS	OR	Craig Mitchell	taylorbrittney@gmail.com	$2b$12$gV1/Ef3owFjGhDfasW8U9.mwZxoqpmNRhIKjCY45/mfbCdzXcya52	(6CUp0wy_OJw
4939118	4843994	5588.26589	2018-04-13 00:00:00.000	84010-2665	Bountiful	UT	Brian James	charles76@gmail.com	$2b$12$OLgeC.ShrGcgzznIQtxDL.t290MzzLLcEscAAl1d81BlBy7WxuVuC	l$a0cT1y7v8C
238094	360966	5585.72143	2012-12-30 05:00:00.000	27312-9280	PITTSBORO	NC	Makayla Bartlett	robert40@gmail.com	$2b$12$MPuuov.gsw3KA3J.0cFkhu/.HUtxSN6nVoMSYiJilAVOb0yRYGdSG	(PBPVzc74G(T
8873056	7019968	5580.48857	2016-03-13 00:00:00.000	75845	GROVETON	TX	Crystal Hernandez	jenniferbrown@gmail.com	$2b$12$4eGr9RXS0GEVw4iDg6SyfulDRwieEbVfsDn9/cdqaCOZ/o9ddWjt.	^&0A%voDeIGP
5381751264	40502600	5579.32021	2019-10-22 00:00:00.000	94565-2920	PITTSBURG	CA	Elizabeth Duncan	vanessaallen@gmail.com	$2b$12$T4sK9vVWEtJ5/lPNJTnGUevUnqSS4InuiubHlWFSCqDS2IGPmNJJO	!!K08FXlL3_F
3050360	10522852	5575.06592	2016-09-30 00:00:00.000	95404	Santa Rosa	CA	Patricia Rubio	zolson@gmail.com	$2b$12$.2QKCdCR4vSClexFnd6nquP1mNEAWlAyt2Y/HeSp6DR1SV7CwlQ8O	56BtyL0o#yDb
23779000799	70196460	5572.68572	2019-08-23 00:00:00.000	85203-7224	MESA	AZ	Betty Miller	lhill@gmail.com	$2b$12$FMdlVvHazAFBkQRxW3y8Be.tEHBURay5ZjpQyHL2ohJoxkxzjxNg2	%5Gm1gBmm5HI
66418513084	272073710	5570.42975	2022-10-19 00:00:00.000	30120-6020	CARTERSVILLE	GA	John Lee DDS	garmstrong@gmail.com	$2b$12$LXV4AxLhyWPpBG/tBGLkOuBWq8VM3RTJeBoRGrel/95CRJs8CXC.i	X^4R&jjq$3nY
2065587	9817095	5563.55687	2016-08-25 00:00:00.000	94563	ORINDA	CA	Savannah Morales	malikharrison@gmail.com	$2b$12$ed/44SBUfFxtdi9rDGxhVOUN19iQN4ZMYvVsaB2lE50DInmVwVSPe	0C%(NFPQpTBD
4135675	4234155	5561.69208	2015-06-18 00:00:00.000	70607-8509	Lake Charles	LA	John Reed	zfrancis@gmail.com	$2b$12$2.6ivqoGqXClaxMVurasPOr3klgQ0AHa5RZakeofubzLorX8sg1Bq	X04xf#_v+WFp
26161503914	76907912	5556.40309	2019-12-02 00:00:00.000	33592-2512	THONOTOSASSA	FL	Stephen Smith	laurensantos@gmail.com	$2b$12$59lFfKGXtDuqCep2rEAfPOLk2fiBaIyv01Txx6lBzmAhs1R7gG5Jy	69NAkxEnaKM_
7945047	3636226	5552.44834	2015-03-31 00:00:00.000	22947	Keswick	VA	Jacob Phillips	nicholsmelissa@gmail.com	$2b$12$zekDw4xccXcRxI2kRDPJt.LoyNfMPELgHRd41Q3SWmTtL9gco/0Oq	!_tIFvNg9w7*
1123510117	21015334	5542.66018	2017-08-20 00:00:00.000	28721-0196	Clyde	NC	Randy Scott	maryjames@gmail.com	$2b$12$CgBz4qp9k75W8UXokM/RF.7dlNlNprI51NAeNG/CryYTK/gPykzyC	9&7R1yqM!uZq
30184012596	88202327	5541.09063	2020-03-08 00:00:00.000	98908-5012	YAKIMA	WA	Christine Li	bakergina@gmail.com	$2b$12$Mizv54IuaJabvYhl4O9pc.jFfG.29RrdYVVL5c..tcn.4i1IqumKa	!WI4CuJi%ZL3
22107750328	66585968	5538.20637	2019-07-09 00:00:00.000	07856-1401	MOUNT ARLINGTON	NJ	Nicholas Wolfe	oblevins@gmail.com	$2b$12$LYx8oEd3f48WcGjpJF8rCu98X0FWKIRvuvFkkz07V85rAYuTY72cS	)UDO0C1jnf2^
1192274	9178556	5537.37362	2016-07-23 00:00:00.000	94705	Berkeley	CA	Ann Werner	pwu@gmail.com	$2b$12$FnCzjV12xqe7sKHmRvYafuEsMY.kGl4vRLqYTJm7bvPMxAJG3dF3.	^F9S5PWt66&S
21267753259	65287737	5536.83781	2019-07-05 00:00:00.000	21154-1030	STREET	MD	Kyle Bryan	andersonwarren@gmail.com	$2b$12$yO1tPFaIf3EYTi5skYMNh.QzV3JItvDeSLC.Ddd7IhiXptlpG1HFO	ffx$tmmm#6CI
3621000135	35285420	5536.65687	2018-05-20 00:00:00.000	89169	Las Vegas	NV	Amanda Grimes	valerie12@gmail.com	$2b$12$bVk.GuyPSwh9YGbGd3uIhO09X9aqctV3gTW9suOtRxGTvsAtREL/.	h!PR@bb8_1lN
29910506673	87314257	5534.44061	2020-02-29 00:00:00.000	18966-3818	SOUTHAMPTON	PA	Kimberly Arnold	chamberscarrie@gmail.com	$2b$12$GG3P/foIA.w1LRkL21cTtu8I1jNWCP4o98Z6q1DAGpHsdyEqgrNSG	i+f3ufBmSW2Z
7226737	2614378	5533.00404	2014-10-29 00:00:00.000	48236-2631	grosse pointe shores	MI	Frank Frederick	adamnavarro@gmail.com	$2b$12$niM3Gh0Za3Pj9JC013aA3uZKgQG/IYYtmzDz4fCM0JTPZFUM7KZCW	TzP*0dQw2b+I
55494587928	257450576	5532.60944	2022-05-26 00:00:00.000	13143-4225	RED CREEK	NY	Ashley Giles	joeljohnson@gmail.com	$2b$12$YainVea0kyMDNs9iDFC9leA5EZYB8MzYHhGqpcb2I8Tfy80HkL9ti	*pfO$S28#4lq
69808831445	905105277	5530.66122	2022-12-27 00:00:00.000	97360-0056	MILL CITY	OR	John Sandoval	michaelwhite@gmail.com	$2b$12$KaOpB/JlL1SC5pIkqJXsQOhUhIKBxpVcEAbghSuTlPvS22QUfU0Xy	)eI4g8k%q2Zq
5053250183	39433449	5528.046	2018-07-29 00:00:00.000	77447-6617	Hockley	TX	Rachel Williams	katrina09@gmail.com	$2b$12$lDWTIj1ungOtdX4cWBDF2uHKXvfe1Zz0uXI3JqgfTlYx0TlntIYKu	%SzOcf1AsDr0
25351255464	74220596	5527.51583	2019-10-13 04:00:00.000	65613-8039	BOLIVAR	MO	Sharon Anderson	crystal44@gmail.com	$2b$12$2G3Ch4KLt5Wf.J6667xmB.j5K5xUJ2MssYRGC/j215BtT.Tadovt6	)1n^4SkpM7cR
3974121	3580563	5520.50519	2015-03-24 00:00:00.000	01451-1846	Harvard	MA	Jennifer Sweeney	diamond96@gmail.com	$2b$12$TnWYdxveSOvseyimqFh4.eCyfaAPGVr2d5u.yRqStv4Yn0rteq8lm	gZDMLu4h_4CX
3291000836	34886239	5519.39701	2018-05-15 04:00:00.000	93441	Los Olivos	CA	Matthew Johnson	austinjames@gmail.com	$2b$12$/trI9bN1XRLukD2KU7qOIutFv.iur0Uw4U.OUI64s6zUocPI/nYgK	_)U$R_FtVU3T
71469343359	279434559	5517.22949	2023-01-30 00:00:00.000	21010	Gunpowder	MD	Jackson Jefferson	bpeterson@gmail.com	$2b$12$tOkNpmJOWS0U9WJWqZyLNeO5AlzQV7K2HErAZDcHfYd9zuI8CR/2.	$Mj7MQjq$o70
8888820	7139842	5516.10865	2016-03-21 00:00:00.000	80521-4363	Fort Collins	CO	Jacob Cox	thompsonsteven@gmail.com	$2b$12$zfNl/bauiPiXiNzWO6kqzOXQsO//MFCfh2VQyKtmKZQhIBVxlDIb6	t7i6tVdv)VyI
3175022	8506854	5514.24219	2016-06-16 04:00:00.000	94063-3919	REDWOOD CITY	CA	Lauren West	melissa80@gmail.com	$2b$12$Dny5fJeAakAp0cZmdtHDJOJZCB5JbJ1tDa.gYBzAKbDthIIBqI6W2	+8AhD&h7*0f^
1012256	802699	5512.56934	2013-10-10 00:00:00.000	93110-2406	Santa Barbara	CA	Jordan Cox	wilsonmatthew@gmail.com	$2b$12$jRaqyqroPMDKUnlG.1m0J.UJa0oW1rHo9Nd2I2GYGJFKCAqjSWsnK	v25qs^wO!vOC
6990355	1761177	5511.15117	2014-05-18 00:00:00.000	33406	West Palm Beach	FL	Crystal Spencer	corey88@gmail.com	$2b$12$N80npy5nkSPO79h5qGxNsOFvHZV18phAaN2eoS4JBdLbjOREGYzBO	%5zAQa*%RZUG
1885750519	26226450	5510.75751	2017-12-16 00:00:00.000	70510-2247	ABBEVILLE	LA	Kelly Anderson	starkchristy@gmail.com	$2b$12$Bxx/SdHSDijoaqAWkAQgQ.FWkft9SLutVT0dF/k80HNO8HBsZsWAa	^S35AhK#jvN8
3918479	3120709	5509.78107	2015-02-21 00:00:00.000	11967	Shirley	NY	Dustin Harding	mckeecheryl@gmail.com	$2b$12$KOPEjcQPWWa/neTgJR0WKu3SmRWoiwvnQWSyiJtBq3FkoZ/eMp8ZC	!d4y5tok+)Ik
32983752192	98092859	5509.46885	2020-05-29 04:00:00.000	11373-3950	ELMHURST	NY	Scott Lee	jackieharrison@gmail.com	$2b$12$wh7iKoIg3oEtTrqWHYKI1OiVWLrIK9Rd4H5DhVQmj/4WIvPgwVXAm	c*@a6#Gfv7PM
1208930	9148195	5501.81515	2016-07-21 04:00:00.000	93711-0441	Fresno	CA	Neil Alvarez	carlos75@gmail.com	$2b$12$cPcMwo0.gN/AE5srlRMZ9eMUoMcQ3MSIP4cgXElnNduat8d7plok.	@+dm4#PckGtc
16926750826	58767153	5500.68968	2019-04-14 00:00:00.000	34771-7929	SAINT CLOUD	FL	Kevin Stewart	pwillis@gmail.com	$2b$12$Lg.fxt5EpEnLWgCALFgVnemRhuA0./VDsLg4oKV7JlywQx/LgNdl6	g_@JGT3v+n2U
